ts,final_label,rf_label,rf_conf,if_score,route,unsup_verdict,thr_in,thr_out,conf_gate,is_partial,src_ip,src_port,dst_ip,dst_port,latency_ms
1757705825.066413,Benign,Benign,1.000000,0.386449,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757705825.101769,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.159,42458,
1757705831.076964,Benign,Benign,1.000000,0.360824,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757705835.076622,Benign,Benign,1.000000,0.039208,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51592,142.251.189.95,443,
1757705835.112420,Benign,Benign,1.000000,0.302379,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.159,15412,
1757705843.671126,Benign,Benign,0.980000,0.387078,rf_confident,outlier,0.389098,0.389098,0.750,0,97.74.86.156,40234,10.128.0.5,22,
1757705851.090756,Benign,Benign,1.000000,0.256897,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757705851.125257,Benign,Benign,1.000000,0.261708,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757705868.257623,Unknown/Anomaly,Benign,0.610000,0.305980,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757705871.098504,Benign,Benign,1.000000,0.385017,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757705881.102887,Benign,Benign,1.000000,0.380860,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757705881.141021,Benign,Benign,1.000000,0.380860,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757705883.817681,Benign,Benign,1.000000,0.321865,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757705897.111145,Benign,Benign,1.000000,0.020764,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51592,142.251.189.95,443,
1757705899.127066,Benign,Benign,1.000000,0.384647,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757705911.124308,Benign,Benign,1.000000,0.259607,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757705911.158842,Benign,Benign,1.000000,0.255584,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757705911.497251,Benign,Benign,1.000000,0.320436,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757705920.704565,Benign,Benign,0.990000,0.394787,rf_confident,inlier,0.389098,0.389098,0.750,0,97.74.86.156,54446,10.128.0.5,22,
1757705931.133724,Benign,Benign,1.000000,0.358224,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757705943.134819,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757705943.170788,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757705945.145041,Benign,Benign,1.000000,0.388940,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757705949.160805,Benign,Benign,0.950000,0.177814,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58104,169.254.169.254,80,
1757705949.198166,Benign,Benign,1.000000,0.389800,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,45724,169.254.169.254,53,
1757705949.234335,Benign,Benign,1.000000,0.389800,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,37312,169.254.169.254,53,
1757705949.270649,Benign,Benign,1.000000,0.351798,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34626,169.254.169.254,53,
1757705949.305908,Benign,Benign,1.000000,0.351986,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,41970,169.254.169.254,53,
1757705949.343565,Benign,Benign,1.000000,0.122811,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51194,64.233.181.95,443,
1757705949.380548,Benign,Benign,1.000000,0.385779,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,57270,169.254.169.254,53,
1757705949.415748,Benign,Benign,1.000000,0.347523,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48302,169.254.169.254,53,
1757705949.453457,Benign,Benign,0.980000,0.032204,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49280,172.217.214.95,443,
1757705949.489512,Benign,Benign,1.000000,0.347069,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49418,169.254.169.254,53,
1757705949.522619,Benign,Benign,1.000000,0.347303,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52133,169.254.169.254,53,
1757705949.557633,Benign,Benign,1.000000,0.346393,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,35425,169.254.169.254,53,
1757705949.593761,Benign,Benign,1.000000,0.343279,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59532,169.254.169.254,53,
1757705949.637119,Benign,Benign,1.000000,0.350888,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,52420,169.254.169.254,53,
1757705949.672662,Benign,Benign,1.000000,0.349749,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,45498,169.254.169.254,53,
1757705949.707767,Benign,Benign,1.000000,0.348917,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49273,169.254.169.254,53,
1757705949.743958,Benign,Benign,0.980000,0.308836,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38992,169.254.169.254,53,
1757705949.786591,Benign,Benign,1.000000,0.395140,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,41398,169.254.169.254,53,
1757705949.822513,Benign,Benign,1.000000,0.394844,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58241,169.254.169.254,53,
1757705949.923709,Benign,Benign,1.000000,0.349462,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33783,169.254.169.254,53,
1757705949.960622,Benign,Benign,1.000000,0.366364,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,40713,169.254.169.254,53,
1757705949.995554,Benign,Benign,1.000000,0.394898,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,41799,169.254.169.254,53,
1757705950.030938,Benign,Benign,1.000000,0.396027,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51091,169.254.169.254,53,
1757705950.066421,Benign,Benign,1.000000,0.395723,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,36987,169.254.169.254,53,
1757705950.104075,Benign,Benign,1.000000,0.396506,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,47891,169.254.169.254,53,
1757705950.139015,Benign,Benign,1.000000,0.390159,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60826,169.254.169.254,53,
1757705950.173508,Benign,Benign,1.000000,0.389443,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,50443,169.254.169.254,53,
1757705950.208870,Benign,Benign,1.000000,0.344485,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,40762,169.254.169.254,53,
1757705950.243665,Benign,Benign,1.000000,0.392789,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,52366,169.254.169.254,53,
1757705950.278763,Benign,Benign,1.000000,0.191688,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,38654,185.125.190.36,80,
1757705950.317429,Benign,Benign,1.000000,0.132585,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,45566,173.194.195.139,443,
1757705950.353658,Benign,Benign,1.000000,0.146481,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59948,35.184.25.42,80,
1757705950.392844,Benign,Benign,1.000000,0.377961,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39796,169.254.169.254,53,
1757705950.432077,Benign,Benign,1.000000,0.400320,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55558,169.254.169.254,53,
1757705950.470845,Benign,Benign,1.000000,0.350484,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,37548,169.254.169.254,53,
1757705950.504830,Benign,Benign,1.000000,0.378161,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57965,169.254.169.254,53,
1757705950.539527,Benign,Benign,1.000000,0.125007,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,45390,185.125.190.80,443,
1757705950.578258,Benign,Benign,1.000000,0.399165,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,54795,169.254.169.254,53,
1757705950.611958,Benign,Benign,1.000000,0.398922,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,56324,169.254.169.254,53,
1757705950.648134,Benign,Benign,1.000000,0.388857,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,42053,169.254.169.254,53,
1757705950.694603,Benign,Benign,1.000000,0.399224,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,37821,169.254.169.254,53,
1757705950.745704,Benign,Benign,0.990000,0.094874,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58784,142.250.125.95,443,
1757705951.288792,Benign,Benign,1.000000,0.398045,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,37258,169.254.169.254,53,
1757705951.322508,Benign,Benign,1.000000,0.393908,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,60484,169.254.169.254,53,
1757705951.357634,Benign,Benign,1.000000,0.183901,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58798,142.250.125.95,443,
1757705951.391200,Benign,Benign,1.000000,0.393908,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,50135,169.254.169.254,53,
1757705951.426612,Benign,Benign,1.000000,0.390885,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,45654,169.254.169.254,53,
1757705951.462695,Benign,Benign,0.990000,0.163700,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58804,142.250.125.95,443,
1757705951.495591,Benign,Benign,0.990000,0.240762,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58114,169.254.169.254,80,
1757705951.596565,Benign,Benign,0.960000,0.306012,rf_confident,outlier,0.389098,0.389098,0.750,0,185.93.89.4,58516,10.128.0.5,22,
1757705955.313079,Benign,Benign,1.000000,0.034765,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51592,142.251.189.95,443,
1757705955.346142,Benign,Benign,1.000000,0.399910,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,52577,169.254.169.254,53,
1757705955.381650,Benign,Benign,1.000000,0.397896,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51266,169.254.169.254,53,
1757705955.421385,Benign,Benign,1.000000,0.180046,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59990,142.250.125.95,443,
1757705955.457663,Benign,Benign,0.960000,0.223126,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,35892,169.254.169.254,80,
1757705957.321832,Benign,Benign,1.000000,0.389835,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757705961.328320,Benign,Benign,1.000000,0.399783,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,56144,169.254.169.254,53,
1757705961.365412,Benign,Benign,1.000000,0.399079,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39612,169.254.169.254,53,
1757705961.402464,Benign,Benign,1.000000,0.177425,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59992,142.250.125.95,443,
1757705966.750707,Benign,Benign,0.810000,0.373329,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,185.93.89.4,58516,
1757705971.339520,Benign,Benign,1.000000,0.261837,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757705971.374479,Benign,Benign,1.000000,0.248896,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757705979.350452,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58784,142.250.125.95,443,
1757705983.358549,Benign,Benign,0.990000,0.341508,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58798,142.250.125.95,443,
1757705983.395298,Benign,Benign,1.000000,0.330898,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,58114,
1757705983.437853,Benign,Benign,1.000000,0.356525,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59990,142.250.125.95,443,
1757705991.364443,Benign,Benign,1.000000,0.385114,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757705991.401558,Benign,Benign,1.000000,0.356258,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59992,142.250.125.95,443,
1757705994.515099,Benign,Benign,0.990000,0.384350,rf_confident,outlier,0.389098,0.389098,0.750,0,97.74.86.156,52374,10.128.0.5,22,
1757706001.373497,Benign,Benign,1.000000,0.380860,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757706001.411373,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757706003.380679,Benign,Benign,1.000000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757706003.656473,Benign,Benign,0.990000,0.317857,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757706017.384886,Benign,Benign,1.000000,0.022243,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51592,142.251.189.95,443,
1757706029.388776,Benign,Benign,0.970000,0.217537,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58494,169.254.169.254,80,
1757706029.425154,Benign,Benign,1.000000,0.396143,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,52340,169.254.169.254,53,
1757706029.458820,Benign,Benign,1.000000,0.395457,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,33152,169.254.169.254,53,
1757706029.492323,Benign,Benign,1.000000,0.103499,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46194,142.250.125.95,443,
1757706031.333111,Benign,Benign,1.000000,0.321679,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757706031.434934,Benign,Benign,1.000000,0.252355,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757706031.469383,Benign,Benign,1.000000,0.259766,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757706031.503352,Benign,Benign,1.000000,0.360363,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757706049.941662,Unknown/Anomaly,Benign,0.730000,0.288023,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757706059.439383,Benign,Benign,1.000000,0.359121,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46194,142.250.125.95,443,
1757706063.427720,Benign,Benign,1.000000,0.383951,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757706063.462436,Benign,Benign,1.000000,0.383703,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757706065.448800,Benign,Benign,1.000000,0.391611,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757706068.532553,Benign,Benign,0.990000,0.386295,rf_confident,outlier,0.389098,0.389098,0.750,0,97.74.86.156,52146,10.128.0.5,22,
1757706071.515659,Benign,Benign,0.940000,0.314018,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.33,52724,10.128.0.5,22,
1757706075.442879,Benign,Benign,1.000000,0.025683,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51592,142.251.189.95,443,
1757706077.447639,Benign,Benign,1.000000,0.389835,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757706080.672703,Benign,Benign,0.990000,0.386532,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.33,36154,10.128.0.5,22,
1757706081.450545,Benign,Benign,1.000000,0.396700,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,48452,169.254.169.254,53,
1757706081.484464,Benign,Benign,1.000000,0.396661,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,46745,169.254.169.254,53,
1757706081.518750,Benign,Benign,1.000000,0.106913,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,41116,142.250.125.95,443,
1757706081.551648,Benign,Benign,1.000000,0.349749,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34391,169.254.169.254,53,
1757706081.583978,Benign,Benign,1.000000,0.349749,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,50492,169.254.169.254,53,
1757706081.616887,Benign,Benign,1.000000,0.348400,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,41440,169.254.169.254,53,
1757706081.652316,Benign,Benign,1.000000,0.348943,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51371,169.254.169.254,53,
1757706081.685752,Benign,Benign,1.000000,0.346045,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46758,169.254.169.254,53,
1757706081.719433,Benign,Benign,1.000000,0.347342,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60069,169.254.169.254,53,
1757706081.754317,Benign,Benign,1.000000,0.343004,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,59490,169.254.169.254,53,
1757706081.791849,Benign,Benign,1.000000,0.344111,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,56480,169.254.169.254,53,
1757706081.824611,Benign,Benign,1.000000,0.395323,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,59392,169.254.169.254,53,
1757706081.858652,Benign,Benign,1.000000,0.398603,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39927,169.254.169.254,53,
1757706081.885566,Benign,Benign,1.000000,0.396801,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,43206,169.254.169.254,53,
1757706081.922278,Benign,Benign,1.000000,0.394844,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,38490,169.254.169.254,53,
1757706081.956635,Benign,Benign,1.000000,0.394844,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,53519,169.254.169.254,53,
1757706081.989741,Benign,Benign,1.000000,0.143963,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55444,173.194.195.139,443,
1757706082.024656,Benign,Benign,1.000000,0.366044,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,53777,169.254.169.254,53,
1757706082.060562,Benign,Benign,1.000000,0.348084,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,32951,169.254.169.254,53,
1757706082.159129,Benign,Benign,1.000000,0.348903,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,41054,169.254.169.254,53,
1757706082.188180,Benign,Benign,1.000000,0.399643,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,38007,169.254.169.254,53,
1757706082.223085,Benign,Benign,1.000000,0.378161,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36998,169.254.169.254,53,
1757706082.258434,Benign,Benign,1.000000,0.379435,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39318,169.254.169.254,53,
1757706082.292703,Benign,Benign,1.000000,0.389647,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,43172,169.254.169.254,53,
1757706082.324461,Benign,Benign,1.000000,0.371294,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,60833,169.254.169.254,53,
1757706082.359061,Benign,Benign,1.000000,0.392547,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58893,169.254.169.254,53,
1757706082.395158,Benign,Benign,1.000000,0.391855,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,59976,169.254.169.254,53,
1757706082.433618,Benign,Benign,1.000000,0.194483,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,39178,91.189.91.83,80,
1757706082.467850,Benign,Benign,1.000000,0.158488,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,33822,35.184.25.42,80,
1757706082.504939,Benign,Benign,1.000000,0.130094,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43360,185.125.190.80,443,
1757706082.538081,Benign,Benign,1.000000,0.397642,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,54945,169.254.169.254,53,
1757706082.612336,Benign,Benign,1.000000,0.388566,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55274,169.254.169.254,53,
1757706082.645467,Benign,Benign,0.990000,0.111430,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,37224,142.250.125.95,443,
1757706083.553633,Benign,Benign,1.000000,0.397466,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,53784,169.254.169.254,53,
